goal_position, current_position, velocity, load, timestamp
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.25
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.3
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.35
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.4
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.45
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.5
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.55
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.6
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.65
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.7
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.75
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.8
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.85
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.9
23.0587992035,23.0572652227,0.0,-0.0078125,1457414726.95
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.0
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.05
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.1
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.15
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.2
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.25
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.3
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.35
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.4
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.45
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.5
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.55
23.0587992035,23.0572652227,0.0,-0.0078125,1457414727.6
19.6594977775,23.0465273572,-0.161912130155,0.8271484375,1457414727.65
19.6594977775,22.8225661622,-2.52917913655,0.19140625,1457414727.7
19.6594977775,22.5464496203,-2.55151184416,0.1845703125,1457414727.75
19.6594977775,22.2657311362,-2.57384455177,0.177734375,1457414727.8
