goal_position, current_position, velocity, load, timestamp
20.2838279582,20.2807599966,0.0,-0.0078125,1457414726.24
20.2838279582,20.2807599966,0.0,-0.0078125,1457414726.29
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.34
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.39
20.2838279582,20.2807599966,0.0,-0.0078125,1457414726.44
20.2838279582,20.2822939774,0.0,-0.015625,1457414726.49
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.54
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.59
20.2838279582,20.2807599966,0.0,-0.0078125,1457414726.64
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.69
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.74
20.2838279582,20.2807599966,0.0,-0.0078125,1457414726.79
20.2838279582,20.2822939774,0.0,-0.0078125,1457414726.84
20.2838279582,20.2807599966,0.0,-0.015625,1457414726.89
20.2838279582,20.2807599966,0.0,-0.0078125,1457414726.94
20.2838279582,20.2822939774,0.0,-0.0078125,1457414726.99
20.2838279582,20.2807599966,0.0,-0.0078125,1457414727.04
20.2838279582,20.2822939774,0.0,-0.0078125,1457414727.09
20.2838279582,20.2822939774,0.0,-0.015625,1457414727.14
20.2838279582,20.2822939774,0.0,-0.015625,1457414727.19
20.2838279582,20.2822939774,0.0,-0.0078125,1457414727.24
20.2838279582,20.2822939774,0.0,-0.0078125,1457414727.29
20.2838279582,20.2807599966,0.0,-0.015625,1457414727.34
20.2838279582,20.2822939774,0.0,-0.0078125,1457414727.39
20.2838279582,20.2807599966,0.0,-0.015625,1457414727.44
20.2838279582,20.2822939774,0.0,-0.0078125,1457414727.49
20.2838279582,20.2822939774,0.0,-0.015625,1457414727.54
20.2838279582,20.2822939774,0.0,-0.015625,1457414727.59
23.6831293842,20.2838279582,0.0675611322581,-0.5966796875,1457414727.64
23.6831293842,20.4832454606,2.43220076129,-0.2255859375,1457414727.69
23.6831293842,20.7639639448,2.6799249129,-0.150390625,1457414727.74
23.6831293842,21.0477503906,2.6799249129,-0.150390625,1457414727.79
23.6831293842,21.3330708171,2.65740453548,-0.1572265625,1457414727.84
23.6831293842,21.6153232821,2.65740453548,-0.1572265625,1457414727.89
23.6831293842,21.8945077855,2.61236378065,-0.1708984375,1457414727.94
23.6831293842,22.1752262697,2.61236378065,-0.1708984375,1457414727.99
23.6831293842,22.4544107731,2.61236378065,-0.1708984375,1457414728.04
23.6831293842,22.7320612957,2.61236378065,-0.1708984375,1457414728.09
23.6831293842,23.0158477414,2.61236378065,-0.1708984375,1457414728.14
23.6831293842,23.2981002064,2.65740453548,-0.1572265625,1457414728.19
23.6831293842,23.5726827674,2.52228227097,0.21875,1457414728.24
23.6831293842,23.6677895763,0.517968680645,0.0791015625,1457414728.29
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.34
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.39
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.44
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.49
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.54
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.59
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.64
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.69
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.74
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.79
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.84
23.6831293842,23.6754594802,0.0,-0.03125,1457414728.89
23.6831293842,23.6754594802,0.0,-0.0390625,1457414728.94
23.6831293842,23.6754594802,0.0,-0.03125,1457414728.99
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.04
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.09
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.14
23.6831293842,23.6754594802,0.0,-0.03125,1457414729.19
23.6831293842,23.676993461,0.0,-0.0390625,1457414729.24
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.29
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.34
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.39
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.44
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.49
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.54
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.59
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.64
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.69
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.74
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.79
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.84
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.89
23.6831293842,23.6754594802,0.0,-0.0390625,1457414729.94
23.6831293842,23.6754594802,0.0,-0.03125,1457414729.99
23.6831293842,23.6754594802,0.0,-0.0390625,1457414730.04
23.6831293842,23.6754594802,0.0,-0.0390625,1457414730.09
20.2838279582,23.6064303448,-1.08660821048,0.6357421875,1457414730.14
20.2838279582,23.3211099182,-2.75311613952,0.1298828125,1457414730.19
20.2838279582,23.0250516262,-2.77563651694,0.123046875,1457414730.24
20.2838279582,22.7259253725,-2.77563651694,0.123046875,1457414730.29
20.2838279582,22.4344690228,-2.7305957621,0.13671875,1457414730.34
20.2838279582,22.1414786923,-2.7305957621,0.13671875,1457414730.39
20.2838279582,21.8484883619,-2.7305957621,0.13671875,1457414730.44
