goal_position, current_position, velocity, load, timestamp
23.554274998,23.5573429596,0.0,0.015625,1457413446.72
23.554274998,23.5573429596,0.0,0.015625,1457413446.77
23.554274998,23.5573429596,0.0,0.015625,1457413446.82
23.554274998,23.5573429596,0.0,0.0234375,1457413446.87
23.554274998,23.5573429596,0.0,0.015625,1457413446.92
23.554274998,23.5573429596,0.0,0.015625,1457413446.97
23.554274998,23.5573429596,0.0,0.015625,1457413447.02
23.554274998,23.5573429596,0.0,0.015625,1457413447.07
23.554274998,23.5573429596,0.0,0.015625,1457413447.12
23.554274998,23.5573429596,0.0,0.015625,1457413447.17
23.554274998,23.5573429596,0.0,0.015625,1457413447.22
23.554274998,23.5573429596,0.0,0.0234375,1457413447.27
23.554274998,23.5573429596,0.0,0.015625,1457413447.32
23.554274998,23.5573429596,0.0,0.015625,1457413447.37
23.554274998,23.5573429596,0.0,0.015625,1457413447.42
23.554274998,23.5573429596,0.0,0.015625,1457413447.47
23.554274998,23.5573429596,0.0,0.015625,1457413447.52
23.554274998,23.5573429596,0.0,0.015625,1457413447.57
23.554274998,23.5573429596,0.0,0.015625,1457413447.62
23.554274998,23.5573429596,0.0,0.015625,1457413447.67
23.554274998,23.5573429596,0.0,0.015625,1457413447.72
23.554274998,23.5573429596,0.0,0.0234375,1457413447.77
23.554274998,23.5573429596,0.0,0.015625,1457413447.82
23.554274998,23.5573429596,0.0,0.0234375,1457413447.87
23.554274998,23.5573429596,0.0,0.0234375,1457413447.92
23.554274998,23.5573429596,0.0,0.015625,1457413447.97
23.554274998,23.5573429596,0.0,0.015625,1457413448.02
23.554274998,23.5573429596,0.0,0.015625,1457413448.07
23.554274998,23.5573429596,0.0,0.015625,1457413448.13
23.554274998,23.5573429596,0.0,0.015625,1457413448.18
23.554274998,23.5573429596,0.0,0.015625,1457413448.23
23.554274998,23.5573429596,0.0,0.015625,1457413448.28
23.554274998,23.5573429596,0.0,0.015625,1457413448.33
27.2542366584,23.5573429596,0.0,-0.359375,1457413448.38
27.2542366584,23.7092070576,2.17997253419,-0.3076171875,1457413448.42
27.2542366584,23.9868575802,2.65684152605,-0.1640625,1457413448.47
27.2542366584,24.2660420836,2.63413347882,-0.1708984375,1457413448.52
27.2542366584,24.5421586254,2.61142543159,-0.177734375,1457413448.57
27.2542366584,24.819809148,2.58871738435,-0.1845703125,1457413448.62
27.2542366584,25.0897897667,2.58871738435,-0.1845703125,1457413448.67
27.2542366584,25.3643723277,2.58871738435,-0.1845703125,1457413448.72
27.2542366584,25.6435568311,2.58871738435,-0.1845703125,1457413448.77
27.2542366584,25.9135374498,2.58871738435,-0.1845703125,1457413448.82
27.2542366584,26.18658603,2.61142543159,-0.177734375,1457413448.87
27.2542366584,26.4596346102,2.56600933712,-0.19140625,1457413448.92
27.2542366584,26.7388191136,2.58871738435,-0.1845703125,1457413448.97
27.2542366584,27.0118676939,2.61142543159,-0.177734375,1457413449.02
27.2542366584,27.2082172347,1.40789892833,0.197265625,1457413449.07
27.2542366584,27.2388968505,0.136248283387,-0.037109375,1457413449.12
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.17
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.23
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.28
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.32
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.38
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.42
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.48
27.2542366584,27.2419648121,0.0,-0.0625,1457413449.52
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.57
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.62
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.67
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.72
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.77
27.2542366584,27.2419648121,0.0,-0.0546875,1457413449.82
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.87
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.92
27.2542366584,27.2434987928,0.0,-0.0546875,1457413449.97
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.02
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.07
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.12
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.17
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.22
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.27
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.32
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.37
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.42
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.47
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.52
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.57
27.2542366584,27.2434987928,0.0,-0.0546875,1457413450.62
23.554274998,27.2388968505,-0.0738011535013,0.63671875,1457413450.68
23.554274998,27.0486832328,-2.43543806554,0.232421875,1457413450.72
23.554274998,26.7618288255,-2.73064267955,0.1435546875,1457413450.77
23.554274998,26.4734404373,-2.75335072678,0.1435546875,1457413450.82
23.554274998,26.18658603,-2.73064267955,0.13671875,1457413450.87
23.554274998,25.8966636611,-2.75335072678,0.1298828125,1457413450.92
23.554274998,25.6067412922,-2.73064267955,0.1435546875,1457413450.97
23.554274998,25.3198868848,-2.73064267955,0.150390625,1457413451.02
23.554274998,25.0330324775,-2.70793463232,0.150390625,1457413451.07
23.554274998,24.7492460317,-2.68522658509,0.150390625,1457413451.12
23.554274998,24.4623916244,-2.70793463232,0.150390625,1457413451.17
23.554274998,24.1801391594,-2.66251853786,0.1640625,1457413451.22
23.554274998,23.8963527137,-2.68522658509,0.1572265625,1457413451.27
23.554274998,23.634041999,-2.39002197108,-0.298828125,1457413451.32
23.554274998,23.5634788827,-0.414421861969,-0.076171875,1457413451.37
23.554274998,23.5573429596,-0.0510931062702,0.001953125,1457413451.42
23.554274998,23.5573429596,0.0,0.015625,1457413451.47
23.554274998,23.5573429596,0.0,0.015625,1457413451.52
23.554274998,23.5573429596,0.0,0.0234375,1457413451.57
23.554274998,23.5573429596,0.0,0.015625,1457413451.62
23.554274998,23.5573429596,0.0,0.0234375,1457413451.67
23.554274998,23.5573429596,0.0,0.015625,1457413451.73
23.554274998,23.5573429596,0.0,0.015625,1457413451.77
23.554274998,23.5588769403,0.0,0.0234375,1457413451.82
23.554274998,23.5573429596,0.0,0.0234375,1457413451.87
23.554274998,23.5573429596,0.0,0.015625,1457413451.92
23.554274998,23.5573429596,0.0,0.015625,1457413451.97
23.554274998,23.5588769403,0.0,0.015625,1457413452.02
23.554274998,23.5573429596,0.0,0.0234375,1457413452.07
23.554274998,23.5573429596,0.0,0.0234375,1457413452.12
