goal_position, current_position, velocity, load, timestamp
20.2838279582,20.2822939774,0.0,-0.0078125,1457413446.71
20.2838279582,20.2822939774,0.0,-0.0078125,1457413446.76
20.2838279582,20.2807599966,0.0,-0.015625,1457413446.81
20.2838279582,20.2807599966,0.0,-0.015625,1457413446.86
20.2838279582,20.2807599966,0.0,-0.015625,1457413446.91
20.2838279582,20.2822939774,0.0,-0.0078125,1457413446.96
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.01
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.06
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.11
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.16
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.21
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.26
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.31
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.36
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.41
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.46
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.51
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.56
20.2838279582,20.2807599966,0.0,-0.0078125,1457413447.61
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.66
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.71
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.76
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.81
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.86
20.2838279582,20.2822939774,0.0,-0.0078125,1457413447.91
20.2838279582,20.2807599966,0.0,-0.015625,1457413447.96
20.2838279582,20.2807599966,0.0,-0.015625,1457413448.01
20.2838279582,20.2822939774,0.0,-0.0078125,1457413448.06
20.2838279582,20.2807599966,0.0,-0.015625,1457413448.11
20.2838279582,20.2807599966,0.0,-0.015625,1457413448.16
20.2838279582,20.2807599966,0.0,-0.015625,1457413448.21
20.2838279582,20.2822939774,0.0,-0.0078125,1457413448.26
20.2838279582,20.2807599966,0.0,-0.015625,1457413448.31
20.2838279582,20.2822939774,0.0,-0.0078125,1457413448.36
23.7843721162,20.3850706902,1.54414721172,-0.4990234375,1457413448.41
23.7843721162,20.6581192705,2.63413347882,-0.1708984375,1457413448.46
23.7843721162,20.9403717354,2.67954957328,-0.1572265625,1457413448.51
23.7843721162,21.2241581812,2.67954957328,-0.1572265625,1457413448.56
23.7843721162,21.5048766654,2.65684152605,-0.1640625,1457413448.61
23.7843721162,21.7855951496,2.63413347882,-0.1708984375,1457413448.66
23.7843721162,22.0647796529,2.61142543159,-0.177734375,1457413448.71
23.7843721162,22.3424301756,2.58871738435,-0.1845703125,1457413448.76
23.7843721162,22.6185467174,2.61142543159,-0.177734375,1457413448.81
23.7843721162,22.8992652016,2.61142543159,-0.177734375,1457413448.86
23.7843721162,23.1799836857,2.65684152605,-0.1640625,1457413448.91
23.7843721162,23.4591681891,2.63413347882,-0.1708984375,1457413448.96
23.7843721162,23.7092070576,2.20268058142,0.2802734375,1457413449.01
23.7843721162,23.7674983275,0.317912661237,0.009765625,1457413449.06
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.11
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.16
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.21
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.26
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.31
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.36
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.41
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.46
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.51
23.7843721162,23.7736342507,0.0,-0.0546875,1457413449.56
23.7843721162,23.7751682314,0.0,-0.046875,1457413449.61
23.7843721162,23.7751682314,0.0,-0.046875,1457413449.66
