goal_position, current_position, velocity, load, timestamp
23.0587992035,23.0587992035,0.0,0.0,1457327045.5
23.0587992035,23.0587992035,0.0,0.0,1457327045.55
23.0587992035,23.0587992035,0.0,0.0,1457327045.6
23.0587992035,23.0587992035,0.0,0.0,1457327045.65
23.0587992035,23.0587992035,0.0,0.0,1457327045.7
23.0587992035,23.0587992035,0.0,0.0,1457327045.75
23.0587992035,23.0587992035,0.0,0.0,1457327045.8
23.0587992035,23.0587992035,0.0,0.0,1457327045.85
23.0587992035,23.0587992035,0.0,0.0,1457327045.9
23.0587992035,23.0587992035,0.0,0.0,1457327045.95
23.0587992035,23.0587992035,0.0,0.0,1457327046.0
23.0587992035,23.0587992035,0.0,0.0,1457327046.05
23.0587992035,23.0587992035,0.0,0.0,1457327046.1
23.0587992035,23.0587992035,0.0,0.0,1457327046.15
23.0587992035,23.0587992035,0.0,0.0,1457327046.2
23.0587992035,23.0587992035,0.0,0.0,1457327046.25
23.0587992035,23.0587992035,0.0,0.0,1457327046.3
23.0587992035,23.0587992035,0.0,0.0,1457327046.35
23.0587992035,23.0587992035,0.0,0.0,1457327046.4
23.0587992035,23.0587992035,0.0,0.0,1457327046.45
23.0587992035,23.0587992035,0.0,0.0,1457327046.5
23.0587992035,23.0587992035,0.0,0.0,1457327046.55
23.0587992035,23.0587992035,0.0,0.0,1457327046.6
23.0587992035,23.0587992035,0.0,0.0,1457327046.65
23.0587992035,23.0587992035,0.0,0.0,1457327046.7
23.0587992035,23.0587992035,0.0,0.0,1457327046.75
23.0587992035,23.0587992035,0.0,0.0,1457327046.8
23.0587992035,23.0587992035,0.0,0.0,1457327046.85
23.0587992035,23.0587992035,0.0,0.0,1457327046.9
23.0587992035,23.0587992035,0.0,0.0,1457327046.95
23.0587992035,23.0587992035,0.0,0.0,1457327047.0
23.0587992035,23.0587992035,0.0,0.0,1457327047.05
23.0587992035,23.0587992035,0.0,0.0,1457327047.1
19.5582550455,22.9222749134,-1.96490292984,0.35546875,1457327047.15
19.5582550455,22.6446243908,-2.617993875,0.1640625,1457327047.2
19.5582550455,22.3623719258,-2.64051425242,0.1572265625,1457327047.25
19.5582550455,22.0816534416,-2.617993875,0.1640625,1457327047.3
19.5582550455,21.804002919,-2.617993875,0.1708984375,1457327047.35
19.5582550455,21.5232844348,-2.64051425242,0.1708984375,1457327047.4
19.5582550455,21.247167893,-2.617993875,0.1640625,1457327047.45
19.5582550455,20.9664494088,-2.66303462984,0.1640625,1457327047.5
19.5582550455,20.6887988862,-2.617993875,0.1640625,1457327047.55
19.5582550455,20.4096143828,-2.64051425242,0.1708984375,1457327047.6
19.5582550455,20.1396337642,-2.617993875,0.1708984375,1457327047.65
19.5582550455,19.8635172223,-2.617993875,0.1845703125,1457327047.7
19.5582550455,19.6242162194,-1.98742330726,-0.2666015625,1457327047.75
19.5582550455,19.576662815,-0.253354245968,0.033203125,1457327047.8
19.5582550455,19.5735948534,0.0,0.0859375,1457327047.85
19.5582550455,19.5735948534,0.0,0.0859375,1457327047.9
19.5582550455,19.5735948534,0.0,0.0859375,1457327047.95
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.0
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.05
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.1
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.15
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.2
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.25
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.3
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.35
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.4
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.45
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.5
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.55
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.6
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.65
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.7
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.75
19.5582550455,19.5735948534,0.0,0.0859375,1457327048.8
