goal_position, current_position, velocity, load, timestamp
23.554274998,23.5573429596,0.0,0.015625,1457413494.37
23.554274998,23.5573429596,0.0,0.015625,1457413494.42
23.554274998,23.5573429596,0.0,0.0234375,1457413494.47
23.554274998,23.5573429596,0.0,0.015625,1457413494.52
23.554274998,23.5588769403,0.0,0.015625,1457413494.57
23.554274998,23.5573429596,0.0,0.0234375,1457413494.62
23.554274998,23.5573429596,0.0,0.015625,1457413494.67
23.554274998,23.5573429596,0.0,0.015625,1457413494.72
23.554274998,23.5573429596,0.0,0.015625,1457413494.77
23.554274998,23.5573429596,0.0,0.015625,1457413494.82
23.554274998,23.5573429596,0.0,0.015625,1457413494.87
23.554274998,23.5588769403,0.0,0.015625,1457413494.92
23.554274998,23.5573429596,0.0,0.015625,1457413494.97
23.554274998,23.5573429596,0.0,0.015625,1457413495.02
23.554274998,23.5573429596,0.0,0.015625,1457413495.07
23.554274998,23.5573429596,0.0,0.015625,1457413495.12
23.554274998,23.5573429596,0.0,0.0234375,1457413495.17
23.554274998,23.5573429596,0.0,0.015625,1457413495.22
23.554274998,23.5573429596,0.0,0.015625,1457413495.27
23.554274998,23.5573429596,0.0,0.015625,1457413495.32
23.554274998,23.5573429596,0.0,0.015625,1457413495.37
23.554274998,23.5573429596,0.0,0.015625,1457413495.42
23.554274998,23.5573429596,0.0,0.015625,1457413495.47
23.554274998,23.5573429596,0.0,0.015625,1457413495.52
23.554274998,23.5573429596,0.0,0.015625,1457413495.57
23.554274998,23.5573429596,0.0,0.015625,1457413495.62
23.554274998,23.5573429596,0.0,0.0234375,1457413495.67
23.554274998,23.5573429596,0.0,0.015625,1457413495.72
23.554274998,23.5573429596,0.0,0.015625,1457413495.77
23.554274998,23.5573429596,0.0,0.015625,1457413495.82
23.554274998,23.5573429596,0.0,0.015625,1457413495.87
23.554274998,23.5573429596,0.0,0.0234375,1457413495.92
23.554274998,23.5573429596,0.0,0.015625,1457413495.97
23.554274998,23.5573429596,0.0,0.015625,1457413496.02
27.2542366584,23.5864885945,0.476868991855,-0.8203125,1457413496.08
27.2542366584,23.8242556167,2.58871738435,-0.1845703125,1457413496.12
27.2542366584,24.1019061393,2.61142543159,-0.177734375,1457413496.17
27.2542366584,24.3734207387,2.61142543159,-0.177734375,1457413496.22
27.2542366584,24.6510712613,2.58871738435,-0.1845703125,1457413496.27
27.2542366584,24.9302557647,2.58871738435,-0.1845703125,1457413496.32
27.2542366584,25.2048383257,2.58871738435,-0.1845703125,1457413496.37
27.2542366584,25.477886906,2.56600933712,-0.19140625,1457413496.42
27.2542366584,25.752469467,2.58871738435,-0.1845703125,1457413496.47
27.2542366584,26.0255180473,2.61142543159,-0.177734375,1457413496.52
27.2542366584,26.2939646851,2.49788519543,-0.2119140625,1457413496.57
27.2542366584,26.5332656881,2.33892886481,-0.259765625,1457413496.62
27.2542366584,26.7787026141,2.27080472312,-0.2802734375,1457413496.67
27.2542366584,27.0210715786,2.27080472312,-0.2802734375,1457413496.73
27.2542366584,27.1959453884,1.31706673941,0.099609375,1457413496.77
27.2542366584,27.2250910234,0.136248283387,-0.107421875,1457413496.82
27.2542366584,27.2266250042,0.0,-0.1328125,1457413496.88
27.2542366584,27.228158985,0.0,-0.1328125,1457413496.93
27.2542366584,27.228158985,0.0,-0.140625,1457413496.98
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.03
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.07
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.13
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.17
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.22
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.27
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.32
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.37
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.42
27.2542366584,27.2266250042,0.0,-0.140625,1457413497.47
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.52
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.57
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.62
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.67
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.72
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.77
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.82
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.87
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.92
27.2542366584,27.228158985,0.0,-0.1328125,1457413497.97
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.02
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.07
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.12
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.17
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.22
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.27
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.32
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.37
27.2542366584,27.228158985,0.0,-0.1328125,1457413498.42
23.554274998,27.2266250042,0.0,0.359375,1457413498.47
