goal_position, current_position, velocity, load, timestamp
20.2838279582,22.7520030459,-2.77605877401,0.1298828125,1457413498.66
20.2838279582,22.462080677,-2.73064267955,0.1298828125,1457413498.71
20.2838279582,22.1706243273,-2.70793463232,0.150390625,1457413498.76
20.2838279582,21.8807019584,-2.70793463232,0.150390625,1457413498.81
20.2838279582,21.5892456087,-2.75335072678,0.13671875,1457413498.86
20.2838279582,21.2993232398,-2.75335072678,0.13671875,1457413498.91
20.2838279582,21.0063329093,-2.77605877401,0.1298828125,1457413498.96
20.2838279582,20.7164105404,-2.75335072678,0.13671875,1457413499.01
20.2838279582,20.4326240946,-2.68522658509,-0.041015625,1457413499.06
20.2838279582,20.3007017469,-0.845874759362,-0.1669921875,1457413499.11
20.2838279582,20.2868959198,-0.0738011535013,-0.0048828125,1457413499.16
20.2838279582,20.285361939,0.0,0.0078125,1457413499.21
20.2838279582,20.285361939,0.0,0.0078125,1457413499.26
20.2838279582,20.2838279582,0.0,0.0,1457413499.31
20.2838279582,20.2838279582,0.0,0.0,1457413499.36
20.2838279582,20.2838279582,0.0,0.0,1457413499.41
20.2838279582,20.2838279582,0.0,0.0,1457413499.46
20.2838279582,20.2838279582,0.0,0.0,1457413499.51
20.2838279582,20.2838279582,0.0,0.0,1457413499.56
20.2838279582,20.2822939774,0.0,-0.0078125,1457413499.61
20.2838279582,20.2822939774,0.0,-0.0078125,1457413499.66
20.2838279582,20.2822939774,0.0,-0.0078125,1457413499.71
20.2838279582,20.2838279582,0.0,-0.0078125,1457413499.76
20.2838279582,20.2822939774,0.0,-0.0078125,1457413499.81
20.2838279582,20.2838279582,0.0,0.0,1457413499.86
20.2838279582,20.2822939774,0.0,-0.0078125,1457413499.91
20.2838279582,20.2838279582,0.0,0.0,1457413499.96
20.2838279582,20.2838279582,0.0,-0.0078125,1457413500.01
20.2838279582,20.2822939774,0.0,-0.0078125,1457413500.06
20.2838279582,20.2822939774,0.0,0.0,1457413500.11
