0.126827478409,1455865067.31
0.153934895992,1455865067.45
0.182278975844,1455865067.58
0.208656400442,1455865067.72
0.232475087047,1455865067.86
0.256223618984,1455865067.99
0.28259074688,1455865068.13
0.325068920851,1455865068.26
0.348832428455,1455865068.4
0.347926199436,1455865068.53
0.352497369051,1455865068.67
0.381643533707,1455865068.8
0.447628706694,1455865068.94
0.477069467306,1455865069.07
0.457469701767,1455865069.21
0.446949213743,1455865069.34
0.464280277491,1455865069.48
0.501637816429,1455865069.61
0.518883466721,1455865069.75
0.476793587208,1455865069.88
0.445678263903,1455865070.02
0.459874212742,1455865070.16
0.502175927162,1455865070.29
0.521830618382,1455865070.43
0.475631535053,1455865070.56
0.441638827324,1455865070.7
0.457761496305,1455865070.83
0.503031909466,1455865070.97
0.523239910603,1455865071.1
0.474356025457,1455865071.24
0.438408374786,1455865071.37
0.455057680607,1455865071.51
0.502156436443,1455865071.64
0.522601127625,1455865071.78
0.472461402416,1455865071.92
0.436679244041,1455865072.05
0.453490644693,1455865072.19
0.501006364822,1455865072.32
0.523135066032,1455865072.46
0.47223970294,1455865072.59
0.434141337872,1455865072.73
0.451292783022,1455865072.86
0.501446545124,1455865073.0
0.525101184845,1455865073.13
0.473376721144,1455865073.27
0.433979094028,1455865073.4
0.450559049845,1455865073.54
0.501780331135,1455865073.67
0.525283336639,1455865073.81
0.470572441816,1455865073.94
0.43101811409,1455865074.08
0.450288504362,1455865074.22
0.501478135586,1455865074.35
0.52414560318,1455865074.5
0.470904767513,1455865074.62
0.432443678379,1455865074.76
0.450067937374,1455865074.89
0.499684989452,1455865075.03
0.523544490337,1455865075.16
0.471251964569,1455865075.3
0.431820482016,1455865075.43
0.449932038784,1455865075.57
0.501952111721,1455865075.7
0.526051998138,1455865075.84
0.472062766552,1455865075.97
0.432520121336,1455865076.11
0.451566249132,1455865076.24
0.502230226994,1455865076.38
0.523755609989,1455865076.52
0.469578534365,1455865076.65
0.431388825178,1455865076.79
0.450784832239,1455865076.92
0.501033127308,1455865077.06
0.522686183453,1455865077.19
0.0,1455865077.32
