(-0.20182520398887127, -0.44462161202407136, 0.11167901457888396)
(-0.19281996343210306, -0.43711437441387124, 0.11605511947136571)
(-0.18693237914152094, -0.42785620537332325, 0.11483663329815785)
(-0.17908785948191674, -0.4193105706053766, 0.11365350408243757)
(-0.1737493293399357, -0.40953987697875327, 0.11070917574186212)
(-0.1644852396620582, -0.4017467393782439, 0.1125978762805373)
(-0.1569030015176811, -0.39265000945530404, 0.11106222214290806)
(-0.14676331085994576, -0.38554326928100324, 0.11685460836372519)
(-0.13732876631186497, -0.3774658160542971, 0.11686294913247575)
(-0.1299201632390481, -0.3682297549283684, 0.11446412067386813)
(-0.12303709332277757, -0.36105993087512456, 0.1128638619020026)
(-0.1177896026513221, -0.360441552481939, 0.1168222498024225)
(-0.11834851797184154, -0.35828193935883146, 0.11400942404591596)
(-0.11833416310323885, -0.3580458884665769, 0.11399027345965651)
(-0.11926608044463283, -0.3578629139202627, 0.11387740001708835)
(-0.11808772813529145, -0.35874088579989794, 0.11706455215598321)
(-0.11974918708775073, -0.35735035455349307, 0.1132956081182932)
(-0.12077809161521302, -0.3560124000539858, 0.11015020244840557)
(-0.12056843009817042, -0.3568803674872244, 0.1123557143440308)
(-0.12013209382088519, -0.3568696320781761, 0.11296702530418856)
(-0.12244625161211675, -0.3552418699557065, 0.10831445781162796)
(-0.12129363759650569, -0.35565475499322174, 0.1101882318313745)
(-0.1213600706919169, -0.35614824396399203, 0.1108844336635173)
(-0.1229482574464591, -0.3554421809737409, 0.10971970057780389)
(-0.12210619858455485, -0.35630972680249295, 0.11237408580309327)
(-0.12312808146331933, -0.35479825612436366, 0.10795088577929901)
(-0.12470989332901605, -0.35374648599253733, 0.10603917563667498)
(-0.12470989332901605, -0.35374648599253733, 0.10603917563667498)
(-0.12486873387225339, -0.354147228098178, 0.10705368156040951)
(-0.12500026601937164, -0.35432571968380977, 0.10763422797924682)
(-0.12667955773768025, -0.35267933960016307, 0.10317921145611186)
(-0.12721032572536073, -0.3532114805888764, 0.10481933940874955)
(-0.12594799992207473, -0.3535955014936515, 0.10619981135079848)
(-0.12841816615684865, -0.3529495728649885, 0.10443577976518914)
(-0.12838854277320544, -0.35300378192455995, 0.10436919074582818)
(-0.12693106214035987, -0.35377161096274234, 0.10636036832449647)
(-0.12829598775874085, -0.35314177511056766, 0.10490180572428343)
(-0.12809145967322855, -0.3534864589088562, 0.10609341051827759)
(-0.13107013095188558, -0.35079653223390705, 0.09963660328928681)
(-0.1328654690642732, -0.350055323180706, 0.09728473893317169)
(-0.1306359052908741, -0.3515345176000866, 0.10224831641746857)
(-0.13489457803806038, -0.34948147580114974, 0.09627775558341645)
(-0.13356023189087196, -0.35060976580760217, 0.09910417408925909)
(-0.13430164025766955, -0.3502480453270058, 0.09967175537246042)
(-0.1331838765550868, -0.3513289840917202, 0.10188579175724843)
(-0.13348100152543219, -0.35076698584188937, 0.10096017357287934)
(-0.1367077886782988, -0.348401436872696, 0.0950367344340366)
(-0.13665547339679818, -0.34881576060511865, 0.0967526609780116)
(-0.13470235749375759, -0.35044348563690575, 0.10216698582063177)
(-0.13656857795355615, -0.3498128202697639, 0.10087574054098036)
(-0.13590700120670318, -0.34925638460285136, 0.09897229257166118)
(-0.1385933875429881, -0.34738627077272966, 0.09388427764070384)
(-0.13667691264831672, -0.3492440524746401, 0.09973347691155232)
(-0.1420833742634291, -0.3458038684594411, 0.09134249395287064)
(-0.13741205929924205, -0.3489421145688256, 0.09959944166494639)
(-0.1376138591582372, -0.34867493075928846, 0.09872555144665562)
(-0.1399665526536149, -0.3469863197650458, 0.09460104696789262)
(-0.1407947239948899, -0.34691919106574043, 0.0952030427292112)
(-0.13937023857889708, -0.3478968243534074, 0.09811250250211834)
(-0.14073632381071888, -0.3465062484158461, 0.09495539918210327)
(-0.13887459891505283, -0.3481677931871976, 0.09936678317128722)
(-0.13972431621753656, -0.34742245717608444, 0.09686042688234409)
(-0.13972431621753656, -0.34742245717608444, 0.09686042688234409)
(-0.13950215211720374, -0.3472107453720431, 0.09626453276812352)
(-0.1389204892500553, -0.3480777839828022, 0.09891623732775812)
(-0.14004853590085875, -0.3474334691211557, 0.09722776913563824)
(-0.13951621812263082, -0.34812921926243834, 0.09897963455499559)
(-0.13766994773754382, -0.34910498226770015, 0.10233366122416365)
(-0.13800923668362142, -0.3489748744017881, 0.1024948390788909)
(-0.13777101531643776, -0.34947272894779313, 0.10315664384766166)
(-0.13863005266723794, -0.34893914162513184, 0.10268985715332013)
(-0.1386637045887864, -0.3488012626817605, 0.10243930433459791)
(-0.13891196467200428, -0.34883163673046613, 0.102455484050606)
(-0.13690350976015786, -0.35074340110023183, 0.10781293320426122)
(-0.13882780121090854, -0.3488711087423525, 0.10311296394267755)
(-0.139316182812405, -0.3489196839780402, 0.1023969100923201)
(-0.13716770178827242, -0.35075843429684395, 0.10795625911360696)
(-0.13910047905731648, -0.3495798090186344, 0.10438502155809504)
(-0.13745952410651174, -0.35033369011000426, 0.10666449464269956)
(-0.13761353481517236, -0.35015437432071983, 0.10636821594116452)
(-0.13622595013986283, -0.35121160937579976, 0.10890991938906236)
(-0.13614924900465564, -0.351360053510573, 0.10996480526789387)
(-0.13784667990310395, -0.35041120386059554, 0.10710353306802767)
(-0.13702827006258467, -0.3505510377803521, 0.1089194956394488)
(-0.1346833816711881, -0.35241618009398956, 0.11243265055648188)
(-0.13643204258839825, -0.3510426511074334, 0.1093599009863011)
(-0.13473168057974605, -0.3532757605593677, 0.11522730251828861)
(-0.13531253337950444, -0.35234161004298303, 0.11330861011372684)
(-0.13531253337950444, -0.35234161004298303, 0.11330861011372684)
(-0.13406006054132558, -0.3532280395597588, 0.11469865401101886)
(-0.13282539143783278, -0.3535833116275452, 0.11556859125941887)
(-0.13121411136172134, -0.3547749761190313, 0.11953080966099616)
(-0.13129330131898898, -0.3542823750674171, 0.11818777177135265)
(-0.13048974369950095, -0.35501433421120154, 0.1197770652052641)
(-0.1280304455567347, -0.356276374327287, 0.12407609965246702)
(-0.12877560854466163, -0.3564145324483622, 0.1250594932672462)
(-0.12877560854466163, -0.3564145324483622, 0.1250594932672462)
(-0.12877560854466163, -0.3564145324483622, 0.1250594932672462)
(-0.12814270927349813, -0.3566704856750329, 0.12427246924678736)
(-0.13001995304981118, -0.35588249439097863, 0.12220335071655497)
(-0.12723653140587565, -0.3581957438722758, 0.12769242665968483)
(-0.12818358162720012, -0.3575015760570168, 0.12601697650706867)
(-0.1282815051966908, -0.35730807859309566, 0.12469610183541757)
(-0.12861116852190824, -0.3571142591867378, 0.12383574687569698)
(-0.12900481415133846, -0.35750425805952013, 0.12450328922245113)
(-0.12848814632107564, -0.3582473635911131, 0.12626974311373718)
(-0.12598640103549497, -0.3602041053263747, 0.13208990765761963)
(-0.12698651877183864, -0.3590437925996337, 0.12831537670571658)
(-0.12839158303836373, -0.3586125853608919, 0.1276190234681187)
(-0.12791512887911782, -0.35912678734490866, 0.12744912653616525)
(-0.12744858723992936, -0.35938149549306064, 0.1298674975145293)
(-0.1256017530417297, -0.36050195211019154, 0.13091969340745346)
(-0.12895001766046454, -0.3584057163571046, 0.12628842668671414)
(-0.12663234814003066, -0.36025213240543386, 0.13120411048745861)
(-0.13006537563354392, -0.35759612606076674, 0.12433170811634797)
(-0.12906784832971918, -0.3586086514266089, 0.12665367818561735)
(-0.12870343968773623, -0.35894251093666485, 0.12832862917763244)
(-0.1282419594540365, -0.3598675352154408, 0.13061496982288645)
(-0.12771534068027024, -0.3599893606628155, 0.130932622895521)
(-0.1321687148574784, -0.3576897526586804, 0.1279584944467298)
(-0.13712239763778067, -0.3546840013547239, 0.12589908087664448)
(-0.14400095364266363, -0.3518555428370511, 0.1257700735396956)
(-0.1512595490712334, -0.34851650490580566, 0.12799252126330396)
(-0.1593681158581366, -0.3442398064735326, 0.12678830380792183)
(-0.16887084626083748, -0.33922037156141693, 0.12505922236592837)
(-0.1764629339274748, -0.33590145300891217, 0.12969236509009008)
(-0.1890878913399079, -0.32811516739160673, 0.12370534712352321)
(-0.1983104800005504, -0.32239552649576375, 0.12377281079903901)
(-0.20131528214817251, -0.32042500899347015, 0.12174200707335947)
(-0.20070749948385092, -0.32104820455127236, 0.12369314746128124)
(-0.20070749948385114, -0.32104820455127214, 0.12369314746128124)
(-0.20181989263355948, -0.3212132259710474, 0.12679542138602473)
(-0.20617842893510252, -0.31983752407561106, 0.1263634014338555)
(-0.21512515908879504, -0.31622857045906716, 0.122575902680373)
(-0.22311141441204363, -0.31332552714518025, 0.12305493066774087)
(-0.229918299787361, -0.31171305383220127, 0.1259096767144341)
(-0.2388831352213403, -0.30847485538748, 0.1249435338229048)
(-0.25005001188617637, -0.30392990731566927, 0.12093552465133617)
(-0.25815625961520117, -0.30096568155304315, 0.1208881813976308)
(-0.26710066399735677, -0.29858992378889215, 0.12224077121933008)
(-0.2753193617996248, -0.29632624074588554, 0.12465371951728632)
(-0.28582422072692926, -0.2921068521719401, 0.12242197599503535)
(-0.29688699469949675, -0.2872096025620444, 0.11884211291508207)
(-0.303565191028246, -0.28606313990536003, 0.12435849772977448)
(-0.313707175470199, -0.28195886052515684, 0.12299356754601054)
(-0.3234422579202756, -0.27819383241497786, 0.12305653248080928)
(-0.3338225654600082, -0.2741471220249261, 0.12161349098806329)
(-0.34428866909282085, -0.26958552577007655, 0.11953860887096623)
(-0.3525071484797624, -0.2665798777383197, 0.12147391162641474)
(-0.3632527666381784, -0.2616955804639367, 0.1208211585629293)
(-0.3728733173812795, -0.25735903819668715, 0.11982644785405316)
(-0.38223383019623425, -0.253637416093601, 0.12034365057635532)
(-0.3937578029538502, -0.24751068416972655, 0.11731438545508488)
(-0.4041769378858713, -0.24258466491621744, 0.11671344855912968)
(-0.4125230842118319, -0.23904003333083024, 0.11789886805989047)
(-0.4327990386511509, -0.230039495495312, 0.11663261116456503)
(-0.4327990386511509, -0.230039495495312, 0.11663261116456503)
(-0.4410278261779508, -0.22590570964506484, 0.11867846403942894)
(-0.4523089073056519, -0.2209472579607603, 0.11701969436367032)
(-0.4618170213958903, -0.2167942100258955, 0.11718839142808313)
(-0.4717317964121206, -0.21199437521315456, 0.11640034751103645)
(-0.48325453295220866, -0.20627815648831804, 0.11349878690022774)
(-0.4909146901901662, -0.20298126220239832, 0.1169573888052744)
(-0.4998407930336701, -0.19790521417935047, 0.11465455628522081)
(-0.509096576774112, -0.19394449532681923, 0.11521194619706376)
(-0.5170056769363331, -0.18981143507522447, 0.1172832988374981)
(-0.5266404805070057, -0.1847334640335434, 0.11655267263218638)
(-0.5372474118016712, -0.17893069834193231, 0.11481133946069866)
(-0.5488344686294684, -0.17184849050811546, 0.10990984815661431)
(-0.5584452404688192, -0.16684606269322688, 0.10878635791236646)
(-0.5657821441466686, -0.16269721502806078, 0.11222783006311987)
(-0.5736674728850917, -0.1580583174584551, 0.112695860234723)
(-0.5855983475632143, -0.15089177184385671, 0.11244345932034272)
(-0.5941227337566801, -0.14618891198034856, 0.11270548952131554)
(-0.6042080826043239, -0.13960498147741962, 0.10986633139665125)
(-0.6050292245757158, -0.13873877251791245, 0.11651396624125465)
(-0.6069698666781247, -0.1384958874671125, 0.11751494844918864)
(-0.6047652837010171, -0.14049961655528131, 0.12189919097524093)
(-0.6091320450676354, -0.1384209509609705, 0.11672087552817967)
(-0.6074959143385668, -0.1394082466488884, 0.12119438563976104)
(-0.6119942234858506, -0.13763282774726115, 0.11900134854614941)
(-0.6184418226422355, -0.13588690936771308, 0.11845056635466533)
(-0.6276331698522464, -0.13158010025710976, 0.11471821058785059)
(-0.6329165311470122, -0.1300974597787785, 0.11630611380491063)
(-0.6395428317904306, -0.12849132191424506, 0.11601875213314372)
(-0.6450670052128649, -0.12669020899097005, 0.11901684341558405)
(-0.65247307866243, -0.12510880934964042, 0.12033268229991356)
(-0.6635276861355277, -0.11998648591780925, 0.11627718518304153)
(-0.6720544583411012, -0.11707387516828716, 0.11619200838738997)
(-0.6793423154914793, -0.11512538142286122, 0.11780714291882899)
(-0.6873266870525601, -0.11314827791750603, 0.11867680314778939)
(-0.6873266870525601, -0.11314827791750603, 0.11867680314778939)
(-0.7032729318933912, -0.10676332981122671, 0.12081250003115218)
(-0.7138351954026934, -0.10229012880999111, 0.11846162487547751)
(-0.7168984099900659, -0.10195964767368637, 0.12292785606151835)
(-0.7202313124285635, -0.10083738799186814, 0.12254872649470006)
(-0.7200859728674225, -0.10204421161298993, 0.12336343416427242)
(-0.7202813083638862, -0.10215618412724714, 0.12471721442889083)
(-0.7166184313377535, -0.10507617964438243, 0.1276349483730954)
(-0.7168183434264797, -0.10430204528922549, 0.12832287766802697)
(-0.7167793131506819, -0.10439341054960694, 0.12707221700053406)
(-0.7174568454950485, -0.1043162917175331, 0.1256522602763992)
(-0.7179807976302157, -0.1038014311283777, 0.12598585954491304)
(-0.7174774130599002, -0.10488524408037725, 0.12699855670143467)
(-0.7184214895318943, -0.10354101856610187, 0.12427513795049583)
(-0.7151261337637094, -0.10562822909784275, 0.1289486865564644)
(-0.7151261337637094, -0.10562822909784275, 0.1289486865564644)
(-0.7110017137397118, -0.10787203514661814, 0.13230362227709835)
(-0.7145755977363446, -0.1068708056617762, 0.12927586677590974)
(-0.7139484951432684, -0.10693286239430588, 0.12997861042104897)
(-0.7180805025231713, -0.10543131539475692, 0.12626227170812654)
(-0.7194495206257894, -0.10329338041501646, 0.12371125549135753)
(-0.7164663246013845, -0.10587090935402876, 0.1279813695465415)
(-0.7161012394211315, -0.10648911003451567, 0.12815075426046696)
(-0.7152496598380347, -0.10635217643157746, 0.12887191066949089)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7180411754162392, -0.10489518419487331, 0.12504546322007792)
(-0.7113038060704255, -0.10964035021345997, 0.13229825535047346)
(-0.7124473935328488, -0.10964056859444793, 0.13253104846739383)
(-0.7195052534223445, -0.10504012264029883, 0.12189998103127775)
(-0.7195052534223447, -0.10504012264029916, 0.12189998103127819)
(-0.7136524808153388, -0.10850992453376485, 0.12834305769314613)
(-0.7144771630514652, -0.10814711983445369, 0.12735697624972442)
(-0.7183353193685897, -0.10606732521806383, 0.1243043224802578)
(-0.7225519974618562, -0.10303506453152944, 0.11752986012622535)
(-0.7200034942005056, -0.10555606348936386, 0.12238346088618823)
(-0.7200034942005056, -0.10555606348936386, 0.12238346088618823)
(-0.7176546624043072, -0.10719682484963977, 0.12399194753923393)
(-0.7121956348418048, -0.11013539834183339, 0.12978655408396134)
(-0.7212643143465745, -0.10496513399396001, 0.1207886151955142)
(-0.7164546401092073, -0.10827150776173611, 0.12616205677330772)
(-0.7223113475210978, -0.10362584742900993, 0.11836235862336197)
(-0.7211704990395593, -0.10530099058343823, 0.11943365313030396)
(-0.7172598710027367, -0.10688429111708952, 0.1232352915795929)
(-0.7201180372949263, -0.10552130489193323, 0.12044043350622635)
(-0.7173394290959965, -0.10714564437476892, 0.12356462133055746)
(-0.721788795165788, -0.1047923624596172, 0.1190198413422503)
(-0.721511348273729, -0.10508257717792713, 0.12021748960055478)
(-0.7211469319499146, -0.10479974137181314, 0.118322532245563)
(-0.721365439363173, -0.10501489433961131, 0.1193412213658982)
(-0.7255664255169545, -0.10252292475575875, 0.11420891037652336)
(-0.723041758578409, -0.1037729191858262, 0.11744671133624074)
(-0.7291242262995845, -0.10007488834373346, 0.1092693971975447)
(-0.7235122371780209, -0.1028824888093639, 0.11451252570571846)
(-0.7383695574206361, -0.0954502974701863, 0.10348458388533133)
(-0.726125619942519, -0.10301858940739073, 0.11391791003260776)
(-0.7253064566531489, -0.10354998239683688, 0.11308309827767471)
(-0.7253064566531489, -0.10354998239683688, 0.11308309827767471)
(-0.7253064566531489, -0.10354998239683688, 0.11308309827767471)
(-0.7301528659048826, -0.10063475644494169, 0.10827787607893669)
(-0.7372422557196963, -0.09659427883612248, 0.10354734634101881)
(-0.7372422557196963, -0.09659427883612248, 0.10354734634101881)
(-0.7372422557196963, -0.09659427883612248, 0.10354734634101881)
(-0.7335453994126293, -0.09869683419491515, 0.10249994735771195)
(-0.7337918553466669, -0.10013089817765697, 0.10472635908797101)
(-0.7337918553466669, -0.10013089817765697, 0.10472635908797101)
(-0.7337918553466669, -0.10013089817765697, 0.10472635908797101)
(-0.7337918553466669, -0.10013089817765697, 0.10472635908797101)
(-0.7337918553466669, -0.10013089817765697, 0.10472635908797101)
(-0.7337918553466669, -0.10013089817765697, 0.10472635908797101)
(-0.7419158700590334, -0.09463359827050111, 0.09533140524538952)
(-0.7419158700590334, -0.09463359827050111, 0.09533140524538952)
(-0.7419158700590334, -0.09463359827050111, 0.09533140524538952)
(-0.7368628212656783, -0.09875248840848161, 0.09852539597264798)
(-0.7368628212656783, -0.09875248840848128, 0.0985253959726482)
(-0.7368628212656783, -0.09875248840848128, 0.0985253959726482)
(-0.7343711803484108, -0.09992272497083388, 0.10055534008726519)
(-0.7343711803484108, -0.09992272497083388, 0.10055534008726519)
