goal_position, current_position, velocity, load, timestamp
20.2838279582,20.2838279582,0.0,0.0,1457414682.04
20.2838279582,20.2822939774,0.0,-0.0078125,1457414682.09
20.2838279582,20.2838279582,0.0,0.0,1457414682.14
20.2838279582,20.2822939774,0.0,-0.0078125,1457414682.19
20.2838279582,20.2838279582,0.0,-0.0078125,1457414682.24
20.2838279582,20.2822939774,0.0,-0.0078125,1457414682.29
20.2838279582,20.2822939774,0.0,0.0,1457414682.34
20.2838279582,20.2822939774,0.0,-0.0078125,1457414682.39
20.2838279582,20.2822939774,0.0,-0.0078125,1457414682.44
20.2838279582,20.2838279582,0.0,-0.0078125,1457414682.49
20.2838279582,20.2838279582,0.0,0.0,1457414682.54
20.2838279582,20.2822939774,0.0,0.0,1457414682.59
20.2838279582,20.2838279582,0.0,-0.0078125,1457414682.64
20.2838279582,20.2822939774,0.0,-0.0078125,1457414682.69
20.2838279582,20.2838279582,0.0,0.0,1457414682.74
20.2838279582,20.2822939774,0.0,0.0,1457414682.79
20.2838279582,20.2838279582,0.0,0.0,1457414682.84
20.2838279582,20.2838279582,0.0,0.0,1457414682.89
20.2838279582,20.2838279582,0.0,-0.0078125,1457414682.94
20.2838279582,20.2838279582,0.0,0.0,1457414682.99
20.2838279582,20.2838279582,0.0,0.0,1457414683.04
20.2838279582,20.2838279582,0.0,0.0,1457414683.09
20.2838279582,20.2822939774,0.0,-0.0078125,1457414683.14
20.2838279582,20.2822939774,0.0,-0.0078125,1457414683.19
20.2838279582,20.2838279582,0.0,0.0,1457414683.24
20.2838279582,20.2838279582,0.0,0.0,1457414683.29
23.6831293842,20.3007017469,0.292764906452,-0.8720703125,1457414683.34
23.6831293842,20.5507406153,2.54480264839,-0.19140625,1457414683.39
23.6831293842,20.8329930803,2.65740453548,-0.1572265625,1457414683.44
23.6831293842,21.116779526,2.6799249129,-0.150390625,1457414683.49
23.6831293842,21.4005659718,2.6799249129,-0.150390625,1457414683.54
23.6831293842,21.6843524176,2.65740453548,-0.1572265625,1457414683.59
23.6831293842,21.9635369209,2.58984340323,-0.177734375,1457414683.64
23.6831293842,22.2442554051,2.58984340323,-0.177734375,1457414683.69
23.6831293842,22.5203719469,2.58984340323,-0.177734375,1457414683.74
23.6831293842,22.7934205272,2.52228227097,-0.1982421875,1457414683.79
23.6831293842,23.0557312419,2.43220076129,-0.2255859375,1457414683.84
23.6831293842,23.3027021488,2.29707849677,-0.2666015625,1457414683.89
23.6831293842,23.5343332477,2.13943585484,-0.0927734375,1457414683.94
23.6831293842,23.6371099605,0.585529812903,-0.056640625,1457414683.99
