goal_position, current_position, velocity, load, timestamp
23.554274998,23.5573429596,0.0,0.015625,1457414682.06
23.554274998,23.5573429596,0.0,0.015625,1457414682.11
23.554274998,23.5573429596,0.0,0.015625,1457414682.16
23.554274998,23.5573429596,0.0,0.015625,1457414682.21
23.554274998,23.5573429596,0.0,0.015625,1457414682.26
23.554274998,23.5573429596,0.0,0.015625,1457414682.31
23.554274998,23.5573429596,0.0,0.015625,1457414682.36
23.554274998,23.5573429596,0.0,0.015625,1457414682.41
23.554274998,23.5573429596,0.0,0.015625,1457414682.46
23.554274998,23.5573429596,0.0,0.015625,1457414682.51
23.554274998,23.5588769403,0.0,0.015625,1457414682.56
23.554274998,23.5573429596,0.0,0.015625,1457414682.61
23.554274998,23.5573429596,0.0,0.015625,1457414682.66
23.554274998,23.5573429596,0.0,0.015625,1457414682.71
23.554274998,23.5573429596,0.0,0.015625,1457414682.76
23.554274998,23.5573429596,0.0,0.015625,1457414682.81
23.554274998,23.5573429596,0.0,0.015625,1457414682.86
23.554274998,23.5573429596,0.0,0.015625,1457414682.91
23.554274998,23.5573429596,0.0,0.015625,1457414682.96
23.554274998,23.5573429596,0.0,0.015625,1457414683.01
23.554274998,23.5573429596,0.0,0.015625,1457414683.06
23.554274998,23.5573429596,0.0,0.015625,1457414683.11
23.554274998,23.5573429596,0.0,0.015625,1457414683.16
23.554274998,23.5573429596,0.0,0.015625,1457414683.21
23.554274998,23.5573429596,0.0,0.015625,1457414683.26
23.554274998,23.5573429596,0.0,0.015625,1457414683.31
26.9535764239,23.6125662679,0.885613842016,-0.697265625,1457414683.36
26.9535764239,23.8825468866,2.65684152605,-0.1640625,1457414683.41
26.9535764239,24.1647993516,2.65684152605,-0.1640625,1457414683.46
26.9535764239,24.443983855,2.63413347882,-0.1708984375,1457414683.51
26.9535764239,24.7216343776,2.63413347882,-0.1708984375,1457414683.56
26.9535764239,24.9962169386,2.58871738435,-0.1845703125,1457414683.61
26.9535764239,25.275401442,2.61142543159,-0.177734375,1457414683.66
26.9535764239,25.5545859454,2.58871738435,-0.1845703125,1457414683.71
26.9535764239,25.8307024872,2.61142543159,-0.177734375,1457414683.76
26.9535764239,26.0914792211,2.4751771482,-0.21875,1457414683.81
26.9535764239,26.3430520704,2.31622081758,-0.2666015625,1457414683.86
26.9535764239,26.5792851117,2.22538862866,-0.2939453125,1457414683.91
26.9535764239,26.8047802875,2.1118483925,-0.0908203125,1457414683.96
26.9535764239,26.9044890387,0.590409228011,-0.056640625,1457414684.01
