goal_position, current_position, velocity, load, timestamp
23.0587992035,22.9422166636,2.56826137487,0.1923828125,1457414686.45
23.0587992035,23.0465273572,0.602983105403,0.1220703125,1457414686.5
23.0587992035,23.0557312419,0.0446654152151,-0.001953125,1457414686.55
23.0587992035,23.0557312419,0.0,-0.015625,1457414686.6
23.0587992035,23.0572652227,0.0,-0.0078125,1457414686.65
23.0587992035,23.0572652227,0.0,-0.0078125,1457414686.7
23.0587992035,23.0572652227,0.0,-0.0078125,1457414686.75
23.0587992035,23.0572652227,0.0,-0.0078125,1457414686.8
23.0587992035,23.0572652227,0.0,-0.015625,1457414686.85
23.0587992035,23.0572652227,0.0,-0.0078125,1457414686.9
23.0587992035,23.0572652227,0.0,-0.0078125,1457414686.95
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.0
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.05
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.1
23.0587992035,23.0557312419,0.0,-0.0078125,1457414687.15
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.2
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.25
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.3
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.35
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.4
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.45
23.0587992035,23.0572652227,0.0,-0.0078125,1457414687.5
