goal_position, current_position, velocity, load, timestamp
23.5573429596,23.5573429596,0.0,0.0,1457326994.2
23.5573429596,23.5573429596,0.0,0.0,1457326994.25
23.5573429596,23.5573429596,0.0,0.0,1457326994.3
23.5573429596,23.5573429596,0.0,0.0,1457326994.35
23.5573429596,23.5573429596,0.0,0.0,1457326994.41
23.5573429596,23.5573429596,0.0,0.0,1457326994.45
23.5573429596,23.5588769403,0.0,0.0,1457326994.5
23.5573429596,23.5573429596,0.0,0.0,1457326994.55
23.5573429596,23.5573429596,0.0,0.0,1457326994.6
23.5573429596,23.5573429596,0.0,0.0,1457326994.65
23.5573429596,23.5573429596,0.0,0.0,1457326994.7
23.5573429596,23.5573429596,0.0,0.0,1457326994.75
23.5573429596,23.5573429596,0.0,0.0,1457326994.8
23.5573429596,23.5573429596,0.0,0.0,1457326994.86
23.5573429596,23.5573429596,0.0,0.0,1457326994.9
23.5573429596,23.5573429596,0.0,0.0,1457326994.96
23.5573429596,23.5573429596,0.0,0.0,1457326995.0
23.5573429596,23.5573429596,0.0,0.0,1457326995.05
23.5573429596,23.5573429596,0.0,0.0,1457326995.1
23.5573429596,23.5573429596,0.0,0.0,1457326995.15
23.5573429596,23.5573429596,0.0,0.0,1457326995.2
23.5573429596,23.5573429596,0.0,0.0,1457326995.25
23.5573429596,23.5573429596,0.0,0.0,1457326995.3
23.5573429596,23.5573429596,0.0,0.0,1457326995.35
23.5573429596,23.5573429596,0.0,0.0,1457326995.4
23.5573429596,23.5573429596,0.0,0.0,1457326995.45
23.5573429596,23.5573429596,0.0,0.0,1457326995.5
23.5573429596,23.5573429596,0.0,0.0,1457326995.55
23.5573429596,23.5573429596,0.0,0.0,1457326995.6
23.5573429596,23.5573429596,0.0,0.0,1457326995.65
23.5573429596,23.5573429596,0.0,0.0,1457326995.7
23.5573429596,23.5573429596,0.0,0.0,1457326995.75
27.0548191559,23.5803526714,0.340620708468,-0.8544921875,1457326995.81
27.0548191559,23.807381828,2.54330128989,-0.1982421875,1457326995.85
27.0548191559,24.0865663314,2.65684152605,-0.1708984375,1457326995.9
27.0548191559,24.3611488924,2.58871738435,-0.177734375,1457326995.95
27.0548191559,24.6403333958,2.61142543159,-0.177734375,1457326996.0
27.0548191559,24.9164499376,2.61142543159,-0.1845703125,1457326996.05
27.0548191559,25.1910324987,2.61142543159,-0.177734375,1457326996.1
27.0548191559,25.4656150597,2.58871738435,-0.1845703125,1457326996.15
27.0548191559,25.7463335439,2.58871738435,-0.1845703125,1457326996.21
27.0548191559,26.013246201,2.61142543159,-0.177734375,1457326996.25
27.0548191559,26.2862947812,2.52059324266,-0.205078125,1457326996.31
27.0548191559,26.5455375344,2.45246910097,-0.2255859375,1457326996.36
27.0548191559,26.8032463067,2.42976105374,-0.232421875,1457326996.41
27.0548191559,27.0011298284,1.49873111726,0.185546875,1457326996.46
27.0548191559,27.0333434249,0.181664377849,-0.046875,1457326996.51
27.0548191559,27.0364113865,0.0,-0.09375,1457326996.56
27.0548191559,27.0364113865,0.0,-0.09375,1457326996.61
27.0548191559,27.0364113865,0.0,-0.0859375,1457326996.65
27.0548191559,27.0364113865,0.0,-0.0859375,1457326996.7
27.0548191559,27.0364113865,0.0,-0.0859375,1457326996.75
27.0548191559,27.0348774057,0.0,-0.09375,1457326996.8
27.0548191559,27.0364113865,0.0,-0.0859375,1457326996.85
27.0548191559,27.0364113865,0.0,-0.0859375,1457326996.9
